"Class","V.GENE.heavy","J.GENE.heavy","D.GENE.heavy","VJ.GENE.heavy","VJ.length.heavy","V.length.heavy","CDR1.length.aa.heavy","CDR2.length.aa.heavy","CDR3.length.aa.heavy","N1.length.heavy","N2.length.heavy","P3V.length.heavy","P5D.length.heavy","P3D.length.heavy","P5J.length.heavy","VJ.identity.heavy","p.mutation.heavy","V.Nb.mutations.heavy","V.Nb.Silent.mut.heavy","V.Nb.NoSilent.mut.heavy","V.dN.dS.Ratio.heavy","cdr1.cad.I.heavy","cdr1.cad.II.heavy","cdr1.cad.III.heavy","cdr1.cad.IV.heavy","cdr1.cad.V.heavy","cdr1.mean.cad.I.heavy","cdr1.mean.cad.II.heavy","cdr1.mean.cad.III.heavy","cdr1.mean.cad.IV.heavy","cdr1.mean.cad.V.heavy","cdr1.sd.cad.I.heavy","cdr1.sd.cad.II.heavy","cdr1.sd.cad.III.heavy","cdr1.sd.cad.IV.heavy","cdr1.sd.cad.V.heavy","cdr2.cad.I.heavy","cdr2.cad.II.heavy","cdr2.cad.III.heavy","cdr2.cad.IV.heavy","cdr2.cad.V.heavy","cdr2.mean.cad.I.heavy","cdr2.mean.cad.II.heavy","cdr2.mean.cad.III.heavy","cdr2.mean.cad.IV.heavy","cdr2.mean.cad.V.heavy","cdr2.sd.cad.I.heavy","cdr2.sd.cad.II.heavy","cdr2.sd.cad.III.heavy","cdr2.sd.cad.IV.heavy","cdr2.sd.cad.V.heavy","cdr3.cad.I.heavy","cdr3.cad.II.heavy","cdr3.cad.III.heavy","cdr3.cad.IV.heavy","cdr3.cad.V.heavy","cdr3.mean.cad.I.heavy","cdr3.mean.cad.II.heavy","cdr3.mean.cad.III.heavy","cdr3.mean.cad.IV.heavy","cdr3.mean.cad.V.heavy","cdr3.sd.cad.I.heavy","cdr3.sd.cad.II.heavy","cdr3.sd.cad.III.heavy","cdr3.sd.cad.IV.heavy","cdr3.sd.cad.V.heavy"
"Healthy","IGHV4-4","IGHJ4","IGHD2-2","IGHV4-4.IGHJ4",332,285,8,7,16,7,8,0,0,0,0,90.36,9.64,24,9,15,1.666666667,"-0.384;-0.384;-0.228;-1.239;-0.228;-0.228;0.336;-0.228","1.652;1.652;1.399;-0.547;1.399;1.399;-0.417;1.399","1.33;1.33;-4.76;2.131;-4.76;-4.76;-1.673;-4.76","1.045;1.045;0.67;0.393;0.67;0.67;-1.474;0.67","2.064;2.064;-2.647;0.816;-2.647;-2.647;-0.078;-2.647",-0.322875,0.992,-1.99025,0.461125,-0.71525,0.433734427,0.917107098,3.158198616,0.811144243,2.175378703,"1.831;0.26;-0.228;-0.228;-0.384;-0.228;-0.591","-0.561;0.83;1.399;1.399;1.652;1.399;-1.302","0.533;3.097;-4.76;-4.76;1.33;-4.76;-0.733","-0.277;-0.838;0.67;0.67;1.045;0.67;1.57","1.648;1.512;-2.647;-2.647;2.064;-2.647;-0.146",0.061714286,0.688,-1.436142857,0.501428571,-0.409,0.821197239,1.15369869,3.30950507,0.808556709,2.203494195,"-1.343;-0.591;1.538;-1.337;1.538;-0.228;-0.032;1.538;-0.384;0.945;-1.019;-1.239;0.189;1.05;-1.006;-0.595","0.465;-1.302;-0.055;-0.279;-0.055;1.399;0.326;-0.055;1.652;0.828;-0.987;-0.547;2.081;0.302;-0.59;0.009","-0.862;-0.733;1.502;-0.544;1.502;-4.76;2.213;1.502;1.33;1.299;-1.505;2.131;-1.628;-3.656;1.891;0.672","-1.02;1.57;0.44;1.242;0.44;0.67;0.908;0.44;1.045;-0.169;1.266;0.393;0.421;-0.259;-0.397;-2.128","-0.255;-0.146;2.897;-1.262;2.897;-2.647;1.313;2.897;2.064;0.933;-0.912;0.816;-1.392;-3.242;0.412;-0.184",-0.061,0.1995,0.022125,0.303875,0.2618125,1.069222397,0.926751675,2.100763191,0.939244155,1.8933334
"Healthy","IGHV3-11","IGHJ6","IGHD4-23","IGHV3-11.IGHJ6",347,288,8,8,22,8,4,1,0,0,0,93.08,6.92,16,3,13,4.333333333,"-0.384;-1.006;-1.239;-1.006;-0.228;1.05;0.26;0.26","1.652;-0.59;-0.547;-0.59;1.399;0.302;0.83;0.83","1.33;1.891;2.131;1.891;-4.76;-3.656;3.097;3.097","1.045;-0.397;0.393;-0.397;0.67;-0.259;-0.838;-0.838","2.064;0.412;0.816;0.412;-2.647;-3.242;1.512;1.512",-0.286625,0.41075,0.627625,-0.077625,0.104875,0.78731931,0.910336947,3.059348014,0.700403544,1.973644594,"-1.239;-0.228;0.189;-0.228;-0.384;1.538;-0.032;-1.239","-0.547;1.399;2.081;1.399;1.652;-0.055;0.326;-0.547","2.131;-4.76;-1.628;-4.76;1.33;1.502;2.213;2.131","0.393;0.67;0.421;0.67;1.045;0.44;0.908;0.393","0.816;-2.647;-1.392;-2.647;2.064;2.897;1.313;0.816",-0.202875,0.7135,-0.230125,0.6175,0.1525,0.877869896,1.042601691,3.060030786,0.251730582,2.120418355,"-1.343;-0.591;1.831;1.05;-1.239;-0.032;-0.591;-1.006;0.945;-0.228;0.945;-0.228;-0.591;0.26;0.26;-1.006;-0.228;-0.384;-0.663;1.05;-1.337;-0.595","0.465;-1.302;-0.561;0.302;-0.547;0.326;-1.302;-0.59;0.828;1.399;0.828;1.399;-1.302;0.83;0.83;-0.59;1.399;1.652;-1.524;0.302;-0.279;0.009","-0.862;-0.733;0.533;-3.656;2.131;2.213;-0.733;1.891;1.299;-4.76;1.299;-4.76;-0.733;3.097;3.097;1.891;-4.76;1.33;2.219;-3.656;-0.544;0.672","-1.02;1.57;-0.277;-0.259;0.393;0.908;1.57;-0.397;-0.169;0.67;-0.169;0.67;1.57;-0.838;-0.838;-0.397;0.67;1.045;-1.005;-0.259;1.242;-2.128","-0.255;-0.146;1.648;-3.242;0.816;1.313;-0.146;0.412;0.933;-2.647;0.933;-2.647;-0.146;1.512;1.512;0.412;-2.647;2.064;1.212;-3.242;-1.262;-0.184",-0.169136364,0.116909091,-0.160227273,0.116,-0.172590909,0.876837787,0.9844054,2.61286163,0.991040771,1.699140165
"Healthy","IGHV3-7","IGHJ4","IGHD4-17","IGHV3-7.IGHJ4",335,288,8,8,12,9,2,0,0,0,0,90.45,9.55,23,7,16,2.285714286,"-0.384;-1.006;-0.032;-1.006;1.538;1.05;0.26;-0.595","1.652;-0.59;0.326;-0.59;-0.055;0.302;0.83;0.009","1.33;1.891;2.213;1.891;1.502;-3.656;3.097;0.672","1.045;-0.397;0.908;-0.397;0.44;-0.259;-0.838;-2.128","2.064;0.412;1.313;0.412;2.897;-3.242;1.512;-0.184",-0.021875,0.2355,1.1175,-0.20325,0.648,0.930306622,0.743650071,2.052625984,1.02765555,1.858858867,"-1.239;1.357;1.357;1.05;-0.384;-0.384;1.538;0.931","-0.547;-1.453;-1.453;0.302;1.652;1.652;-0.055;-0.179","2.131;1.477;1.477;-3.656;1.33;1.33;1.502;-3.005","0.393;0.113;0.113;-0.259;1.045;1.045;0.44;-0.503","0.816;-0.837;-0.837;-3.242;2.064;2.064;2.897;-1.853",0.52825,-0.010125,0.32325,0.298375,0.134,1.043021127,1.201504109,2.275912988,0.556199588,2.164001584,"-1.343;-1.337;0.189;0.931;-0.228;-1.337;0.189;-0.032;-1.239;-1.337;-0.228;-0.595","0.465;-0.279;2.081;-0.179;1.399;-0.279;2.081;0.326;-0.547;-0.279;1.399;0.009","-0.862;-0.544;-1.628;-3.005;-4.76;-0.544;-1.628;2.213;2.131;-0.544;-4.76;0.672","-1.02;1.242;0.421;-0.503;0.67;1.242;0.421;0.908;0.393;1.242;0.67;-2.128","-0.255;-1.262;-1.392;-1.853;-2.647;-1.262;-1.392;1.313;0.816;-1.262;-2.647;-0.184",-0.530583333,0.516416667,-1.104916667,0.2965,-1.00225,0.781634239,0.965902542,2.266693004,1.028049035,1.226033228
"Healthy","IGHV1-2","IGHJ5","IGHD3-3","IGHV1-2.IGHJ5",338,288,8,8,20,15,4,0,0,0,0,81.07,18.93,62,9,53,5.888888889,"-0.384;0.26;-0.032;-1.006;-0.032;1.05;0.26;0.26","1.652;0.83;0.326;-0.59;0.326;0.302;0.83;0.83","1.33;3.097;2.213;1.891;2.213;-3.656;3.097;3.097","1.045;-0.838;0.908;-0.397;0.908;-0.259;-0.838;-0.838","2.064;1.512;1.313;0.412;1.313;-3.242;1.512;1.512",0.047,0.56325,1.66025,-0.038625,0.7995,0.591507517,0.644720925,2.243359773,0.850247012,1.695926717,"-1.239;0.945;-1.343;1.05;-0.228;-0.591;-0.384;1.831","-0.547;0.828;0.465;0.302;1.399;-1.302;1.652;-0.561","2.131;1.299;-0.862;-3.656;-4.76;-0.733;1.33;0.533","0.393;-0.169;-1.02;-0.259;0.67;1.57;1.045;-0.277","0.816;0.933;-0.255;-3.242;-2.647;-0.146;2.064;1.648",0.005125,0.2795,-0.58975,0.244125,-0.103625,1.148624449,1.025634995,2.472805795,0.836341427,1.928358068,"-1.343;-0.591;1.538;-0.032;1.538;1.538;-0.032;-0.591;0.26;1.05;1.05;-0.032;-0.595;-1.006;0.26;-0.595;-1.006;1.05;-0.591;-0.595","0.465;-1.302;-0.055;0.326;-0.055;-0.055;0.326;-1.302;0.83;0.302;0.302;0.326;0.009;-0.59;0.83;0.009;-0.59;0.302;-1.302;0.009","-0.862;-0.733;1.502;2.213;1.502;1.502;2.213;-0.733;3.097;-3.656;-3.656;2.213;0.672;1.891;3.097;0.672;1.891;-3.656;-0.733;0.672","-1.02;1.57;0.44;0.908;0.44;0.44;0.908;1.57;-0.838;-0.259;-0.259;0.908;-2.128;-0.397;-0.838;-2.128;-0.397;-0.259;1.57;-2.128","-0.255;-0.146;2.897;1.313;2.897;2.897;1.313;-0.146;1.512;-3.242;-3.242;1.313;-0.184;0.412;1.512;-0.184;0.412;-3.242;-0.146;-0.184",0.06375,-0.06075,0.4554,-0.09485,0.27535,0.92901934,0.644971797,2.145442989,1.187998373,1.856813776
"Healthy","IGHV2-5","IGHJ4","IGHD3-16","IGHV2-5.IGHJ4",338,291,10,7,12,1,0,0,0,0,0,93.49,6.51,20,6,14,2.333333333,"-0.384;-1.006;-0.228;-1.019;-0.032;-0.032;-0.228;1.357;1.357;-0.591","1.652;-0.59;1.399;-0.987;0.326;0.326;1.399;-1.453;-1.453;-1.302","1.33;1.891;-4.76;-1.505;2.213;2.213;-4.76;1.477;1.477;-0.733","1.045;-0.397;0.67;1.266;0.908;0.908;0.67;0.113;0.113;1.57","2.064;0.412;-2.647;-0.912;1.313;1.313;-2.647;-0.837;-0.837;-0.146",-0.0806,-0.0683,-0.1157,0.6866,-0.2924,0.834737777,1.2494132,2.738333356,0.593984699,1.608664608,"-1.239;0.26;-0.595;-0.228;1.05;1.357;-1.019","-0.547;0.83;0.009;1.399;0.302;-1.453;-0.987","2.131;3.097;0.672;-4.76;-3.656;1.477;-1.505","0.393;-0.838;-2.128;0.67;-0.259;0.113;1.266","0.816;1.512;-0.184;-2.647;-3.242;-0.837;-0.912",-0.059142857,-0.063857143,-0.363428571,-0.111857143,-0.784857143,0.99720901,1.007755663,3.003611207,1.112729292,1.718688301,"-1.343;-0.591;0.336;1.538;-0.663;-0.384;-0.384;0.26;-1.006;1.05;0.336;-0.595","0.465;-1.302;-0.417;-0.055;-1.524;1.652;1.652;0.83;-0.59;0.302;-0.417;0.009","-0.862;-0.733;-1.673;1.502;2.219;1.33;1.33;3.097;1.891;-3.656;-1.673;0.672","-1.02;1.57;-1.474;0.44;-1.005;1.045;1.045;-0.838;-0.397;-0.259;-1.474;-2.128","-0.255;-0.146;-0.078;2.897;1.212;2.064;2.064;1.512;0.412;-3.242;-0.078;-0.184",-0.1205,0.050416667,0.287,-0.374583333,0.514833333,0.844262185,1.006379601,1.990722528,1.168133434,1.603970122
"Healthy","IGHV1-2","IGHJ5","IGHD3-22","IGHV1-2.IGHJ5",338,288,8,8,26,27,6,0,0,2,0,92.31,7.69,21,5,16,3.2,"-0.384;0.26;-1.239;-1.006;-1.239;-0.384;0.26;0.26","1.652;0.83;-0.547;-0.59;-0.547;1.652;0.83;0.83","1.33;3.097;2.131;1.891;2.131;1.33;3.097;3.097","1.045;-0.838;0.393;-0.397;0.393;1.045;-0.838;-0.838","2.064;1.512;0.816;0.412;0.816;2.064;1.512;1.512",-0.434,0.51375,2.263,-0.004375,1.3385,0.662586059,0.95318365,0.756011905,0.824372998,0.603255691,"-1.239;0.945;0.189;-0.384;-0.228;-0.384;1.05;-0.032","-0.547;0.828;2.081;1.652;1.399;1.652;0.302;0.326","2.131;1.299;-1.628;1.33;-4.76;1.33;-3.656;2.213","0.393;-0.169;0.421;1.045;0.67;1.045;-0.259;0.908","0.816;0.933;-1.392;2.064;-2.647;2.064;-3.242;1.313",-0.010375,0.961625,-0.217625,0.50675,-0.011375,0.747703711,0.888856559,2.750562692,0.511354155,2.11235508,"-1.343;-0.591;1.538;0.945;-0.384;1.538;-1.337;-0.384;-1.006;1.05;0.931;1.05;-0.384;-0.228;-0.384;0.336;0.26;0.26;-1.337;-0.032;-0.591;-0.595;-1.006;1.05;0.189;-0.595","0.465;-1.302;-0.055;0.828;1.652;-0.055;-0.279;1.652;-0.59;0.302;-0.179;0.302;1.652;1.399;1.652;-0.417;0.83;0.83;-0.279;0.326;-1.302;0.009;-0.59;0.302;2.081;0.009","-0.862;-0.733;1.502;1.299;1.33;1.502;-0.544;1.33;1.891;-3.656;-3.005;-3.656;1.33;-4.76;1.33;-1.673;3.097;3.097;-0.544;2.213;-0.733;0.672;1.891;-3.656;-1.628;0.672","-1.02;1.57;0.44;-0.169;1.045;0.44;1.242;1.045;-0.397;-0.259;-0.503;-0.259;1.045;0.67;1.045;-1.474;-0.838;-0.838;1.242;0.908;1.57;-2.128;-0.397;-0.259;0.421;-2.128","-0.255;-0.146;2.897;0.933;2.064;2.897;-1.262;2.064;0.412;-3.242;-1.853;-3.242;2.064;-2.647;2.064;-0.078;1.512;1.512;-1.262;1.313;-0.146;-0.184;0.412;-3.242;-1.392;-0.184",-0.040384615,0.3555,-0.088230769,0.077461538,0.038807692,0.882992416,0.917217978,2.234754256,1.068404202,1.882222028
"Healthy","IGHV3-7","IGHJ3","IGHD2-15","IGHV3-7.IGHJ3",337,288,8,8,24,11,7,3,0,0,1,92.58,7.42,23,6,17,2.833333333,"-0.384;-1.006;-0.032;-1.006;-0.228;1.05;0.26;-0.595","1.652;-0.59;0.326;-0.59;1.399;0.302;0.83;0.009","1.33;1.891;2.213;1.891;-4.76;-3.656;3.097;0.672","1.045;-0.397;0.908;-0.397;0.67;-0.259;-0.838;-2.128","2.064;0.412;1.313;0.412;-2.647;-3.242;1.512;-0.184",-0.242625,0.41725,0.33475,-0.1745,-0.045,0.684285433,0.834624424,2.90291724,1.051170368,1.93259729,"-0.663;1.538;1.538;1.05;-0.384;-1.239;0.931;1.831","-1.524;-0.055;-0.055;0.302;1.652;-0.547;-0.179;-0.561","2.219;1.502;1.502;-3.656;1.33;2.131;-3.005;0.533","-1.005;0.44;0.44;-0.259;1.045;0.393;-0.503;-0.277","1.212;2.897;2.897;-3.242;2.064;0.816;-1.853;1.648",0.57525,-0.120875,0.3195,0.03425,0.804875,1.166653058,0.900636194,2.317937445,0.658041846,2.225103557,"-1.343;-1.337;1.538;1.05;-1.019;-0.228;0.189;1.831;0.945;-1.343;1.05;-0.384;1.05;-0.228;-1.343;-0.663;0.26;0.26;1.05;-0.591;-1.006;1.05;-1.239;-0.595","0.465;-0.279;-0.055;0.302;-0.987;1.399;2.081;-0.561;0.828;0.465;0.302;1.652;0.302;1.399;0.465;-1.524;0.83;0.83;0.302;-1.302;-0.59;0.302;-0.547;0.009","-0.862;-0.544;1.502;-3.656;-1.505;-4.76;-1.628;0.533;1.299;-0.862;-3.656;1.33;-3.656;-4.76;-0.862;2.219;3.097;3.097;-3.656;-0.733;1.891;-3.656;2.131;0.672","-1.02;1.242;0.44;-0.259;1.266;0.67;0.421;-0.277;-0.169;-1.02;-0.259;1.045;-0.259;0.67;-1.02;-1.005;-0.838;-0.838;-0.259;1.57;-0.397;-0.259;0.393;-2.128","-0.255;-1.262;2.897;-3.242;-0.912;-2.647;-1.392;1.648;0.933;-0.255;-3.242;2.064;-3.242;-2.647;-0.255;1.212;1.512;1.512;-3.242;-0.146;0.412;-3.242;0.816;-0.184",-0.043583333,0.253666667,-0.709375,-0.095416667,-0.548291667,1.030559068,0.900066407,2.525688332,0.898530971,1.945779121
"Healthy","IGHV1-69","IGHJ3","IGHD2-2","IGHV1-69.IGHJ3",337,288,8,8,22,5,21,2,0,0,0,80.71,19.29,57,10,47,4.7,"-0.384;-0.384;-0.032;-1.006;-0.228;-0.228;-0.228;-0.228","1.652;1.652;0.326;-0.59;1.399;1.399;1.399;1.399","1.33;1.33;2.213;1.891;-4.76;-4.76;-4.76;-4.76","1.045;1.045;0.908;-0.397;0.67;0.67;0.67;0.67","2.064;2.064;1.313;0.412;-2.647;-2.647;-2.647;-2.647",-0.33975,1.0795,-1.5345,0.660125,-0.591875,0.290926476,0.794519262,3.460056317,0.459130059,2.256350178,"-1.239;-1.239;0.189;-0.663;-0.228;-0.384;-0.032;-0.591","-0.547;-0.547;2.081;-1.524;1.399;1.652;0.326;-1.302","2.131;2.131;-1.628;2.219;-4.76;1.33;2.213;-0.733","0.393;0.393;0.421;-1.005;0.67;1.045;0.908;1.57","0.816;0.816;-1.392;1.212;-2.647;2.064;1.313;-0.146",-0.523375,0.19225,0.362875,0.549375,0.2545,0.521523301,1.385829277,2.548512139,0.747562694,1.568991851,"-1.343;-0.591;1.538;1.05;0.189;0.931;0.26;0.931;-1.337;-1.019;0.26;-0.384;-0.384;-0.595;-0.032;-0.228;0.945;0.189;-1.006;1.05;-1.239;-0.595","0.465;-1.302;-0.055;0.302;2.081;-0.179;0.83;-0.179;-0.279;-0.987;0.83;1.652;1.652;0.009;0.326;1.399;0.828;2.081;-0.59;0.302;-0.547;0.009","-0.862;-0.733;1.502;-3.656;-1.628;-3.005;3.097;-3.005;-0.544;-1.505;3.097;1.33;1.33;0.672;2.213;-4.76;1.299;-1.628;1.891;-3.656;2.131;0.672","-1.02;1.57;0.44;-0.259;0.421;-0.503;-0.838;-0.503;1.242;1.266;-0.838;1.045;1.045;-2.128;0.908;0.67;-0.169;0.421;-0.397;-0.259;0.393;-2.128","-0.255;-0.146;2.897;-3.242;-1.392;-1.853;1.512;-1.853;-1.262;-0.912;1.512;2.064;2.064;-0.184;1.313;-2.647;0.933;-1.392;0.412;-3.242;0.816;-0.184",-0.064090909,0.393090909,-0.261272727,0.017227273,-0.229136364,0.870009628,0.943831245,2.346955377,1.025662199,1.760800611
"Healthy","IGHV4-31","IGHJ6","IGHD4-17","IGHV4-31.IGHJ6",350,291,10,7,19,5,9,0,0,0,0,92,8,23,6,17,2.833333333,"-0.384;-1.337;-0.228;-1.239;-0.228;-0.228;-0.591;-0.384;0.26;0.26","1.652;-0.279;1.399;-0.547;1.399;1.399;-1.302;1.652;0.83;0.83","1.33;-0.544;-4.76;2.131;-4.76;-4.76;-0.733;1.33;3.097;3.097","1.045;1.242;0.67;0.393;0.67;0.67;1.57;1.045;-0.838;-0.838","2.064;-1.262;-2.647;0.816;-2.647;-2.647;-0.146;2.064;1.512;1.512",-0.4099,0.7033,-0.4572,0.5629,-0.1381,0.535189987,1.04528338,3.231399518,0.81162299,2.005586833,"-1.337;-0.228;0.26;-0.228;-0.384;-0.228;0.189","-0.279;1.399;0.83;1.399;1.652;1.399;2.081","-0.544;-4.76;3.097;-4.76;1.33;-4.76;-1.628","1.242;0.67;-0.838;0.67;1.045;0.67;0.421","-1.262;-2.647;1.512;-2.647;2.064;-2.647;-1.392",-0.279428571,1.211571429,-1.717857143,0.554285714,-1.002714286,0.524044482,0.755278284,3.204741197,0.672079538,2.002428668,"-1.343;-0.591;1.538;-0.663;-1.019;-0.032;-1.337;-0.032;0.336;-0.384;0.931;0.26;0.26;0.26;-0.384;-0.663;1.05;-1.337;-0.595","0.465;-1.302;-0.055;-1.524;-0.987;0.326;-0.279;0.326;-0.417;1.652;-0.179;0.83;0.83;0.83;1.652;-1.524;0.302;-0.279;0.009","-0.862;-0.733;1.502;2.219;-1.505;2.213;-0.544;2.213;-1.673;1.33;-3.005;3.097;3.097;3.097;1.33;2.219;-3.656;-0.544;0.672","-1.02;1.57;0.44;-1.005;1.266;0.908;1.242;0.908;-1.474;1.045;-0.503;-0.838;-0.838;-0.838;1.045;-1.005;-0.259;1.242;-2.128","-0.255;-0.146;2.897;1.212;-0.912;1.313;-1.262;1.313;-0.078;2.064;-1.853;1.512;1.512;1.512;2.064;1.212;-3.242;-1.262;-0.184",-0.197105263,0.035578947,0.550894737,-0.012736842,0.390368421,0.823569257,0.93393078,2.08471394,1.139312943,1.587261486
"Healthy","IGHV3-21","IGHJ6","IGHD2-8","IGHV3-21.IGHJ6",347,288,8,8,16,0,8,1,0,0,0,90.2,9.8,21,2,19,9.5,"-0.384;-1.006;-0.032;-1.006;-0.228;1.05;0.26;-0.228","1.652;-0.59;0.326;-0.59;1.399;0.302;0.83;1.399","1.33;1.891;2.213;1.891;-4.76;-3.656;3.097;-4.76","1.045;-0.397;0.908;-0.397;0.67;-0.259;-0.838;0.67","2.064;0.412;1.313;0.412;-2.647;-3.242;1.512;-2.647",-0.19675,0.591,-0.34425,0.17525,-0.352875,0.669427847,0.880895486,3.404679794,0.722409807,2.142672326,"-1.239;-0.228;1.05;-1.337;-0.384;-0.032;0.26;-0.663","-0.547;1.399;0.302;-0.279;1.652;0.326;0.83;-1.524","2.131;-4.76;-3.656;-0.544;1.33;2.213;3.097;2.219","0.393;0.67;-0.259;1.242;1.045;0.908;-0.838;-1.005","0.816;-2.647;-3.242;-1.262;2.064;1.313;1.512;1.212",-0.321625,0.269875,0.25375,0.2695,-0.02925,0.78424503,1.04810379,2.964734618,0.8669083,2.053150245,"-1.343;-0.591;1.538;1.05;-1.239;-1.337;1.05;-0.591;-0.228;-1.019;1.05;-0.384;-0.663;1.05;-1.337;-0.595","0.465;-1.302;-0.055;0.302;-0.547;-0.279;0.302;-1.302;1.399;-0.987;0.302;1.652;-1.524;0.302;-0.279;0.009","-0.862;-0.733;1.502;-3.656;2.131;-0.544;-3.656;-0.733;-4.76;-1.505;-3.656;1.33;2.219;-3.656;-0.544;0.672","-1.02;1.57;0.44;-0.259;0.393;1.242;-0.259;1.57;0.67;1.266;-0.259;1.045;-1.005;-0.259;1.242;-2.128","-0.255;-0.146;2.897;-3.242;0.816;-1.262;-3.242;-0.146;-2.647;-0.912;-3.242;2.064;1.212;-3.242;-1.262;-0.184",-0.2243125,-0.096375,-1.0281875,0.2655625,-0.7995625,1.020269619,0.904208153,2.277781968,1.071616098,1.962415381
"Healthy","IGHV4-61","IGHJ4","IGHD3-3","IGHV4-61.IGHJ4",338,291,10,7,14,6,4,0,0,0,0,94.97,5.03,12,4,8,2,"-0.384;-0.384;-0.591;-1.337;0.945;-0.228;-0.384;-0.228;0.26;0.26","1.652;1.652;-1.302;-0.279;0.828;1.399;1.652;1.399;0.83;0.83","1.33;1.33;-0.733;-0.544;1.299;-4.76;1.33;-4.76;3.097;3.097","1.045;1.045;1.57;1.242;-0.169;0.67;1.045;0.67;-0.838;-0.838","2.064;2.064;-0.146;-1.262;0.933;-2.647;2.064;-2.647;1.512;1.512",-0.2071,0.8661,0.0686,0.5442,0.3447,0.603922999,0.968208592,2.833887875,0.859770745,1.905024412,"-1.239;0.26;0.26;-0.384;-0.384;-0.032;-0.591","-0.547;0.83;0.83;1.652;1.652;0.326;-1.302","2.131;3.097;3.097;1.33;1.33;2.213;-0.733","0.393;-0.838;-0.838;1.045;1.045;0.908;1.57","0.816;1.512;1.512;2.064;2.064;1.313;-0.146",-0.301428571,0.491571429,1.780714286,0.469285714,1.305,0.529075249,1.098878194,1.322865162,0.956621436,0.772705852,"-1.343;-0.591;1.538;-1.337;-0.228;-1.239;-1.019;1.357;-0.595;1.831;-1.239;1.05;0.26;-0.595","0.465;-1.302;-0.055;-0.279;1.399;-0.547;-0.987;-1.453;0.009;-0.561;-0.547;0.302;0.83;0.009","-0.862;-0.733;1.502;-0.544;-4.76;2.131;-1.505;1.477;0.672;0.533;2.131;-3.656;3.097;0.672","-1.02;1.57;0.44;1.242;0.67;0.393;1.266;0.113;-2.128;-0.277;0.393;-0.259;-0.838;-2.128","-0.255;-0.146;2.897;-1.262;-2.647;0.816;-0.912;-0.837;-0.184;1.648;0.816;-3.242;1.512;-0.184",-0.153571429,-0.194071429,0.011071429,-0.040214286,-0.141428571,1.150535375,0.794257608,2.221607785,1.160071893,1.646500331
"Healthy","IGHV6-1","IGHJ6","IGHD6-13","IGHV6-1.IGHJ6",347,297,10,9,11,3,1,0,0,0,0,94.81,5.19,10,4,6,1.5,"-0.384;1.05;-0.228;-1.337;-0.228;0.945;0.945;-0.228;-0.591;-0.032","1.652;0.302;1.399;-0.279;1.399;0.828;0.828;1.399;-1.302;0.326","1.33;-3.656;-4.76;-0.544;-4.76;1.299;1.299;-4.76;-0.733;2.213","1.045;-0.259;0.67;1.242;0.67;-0.169;-0.169;0.67;1.57;0.908","2.064;-3.242;-2.647;-1.262;-2.647;0.933;0.933;-2.647;-0.146;1.313",-0.0088,0.6552,-1.3072,0.6178,-0.7348,0.769491723,0.9219261,2.889169692,0.630527786,1.985225529,"-0.032;0.26;1.538;1.538;-0.228;1.831;-0.595;0.26;0.945","0.326;0.83;-0.055;-0.055;1.399;-0.561;0.009;0.83;0.828","2.213;3.097;1.502;1.502;-4.76;0.533;0.672;3.097;1.299","0.908;-0.838;0.44;0.44;0.67;-0.277;-2.128;-0.838;-0.169","1.313;1.512;2.897;2.897;-2.647;1.648;-0.184;1.512;0.933",0.613,0.394555556,1.017222222,-0.199111111,1.097888889,0.875841453,0.617114882,2.354787664,0.957987401,1.690417585,"-1.343;-0.591;1.538;-0.384;-0.384;-0.228;-0.032;-0.663;1.05;-1.337;-0.595","0.465;-1.302;-0.055;1.652;1.652;1.399;0.326;-1.524;0.302;-0.279;0.009","-0.862;-0.733;1.502;1.33;1.33;-4.76;2.213;2.219;-3.656;-0.544;0.672","-1.02;1.57;0.44;1.045;1.045;0.67;0.908;-1.005;-0.259;1.242;-2.128","-0.255;-0.146;2.897;2.064;2.064;-2.647;1.313;1.212;-3.242;-1.262;-0.184",-0.269909091,0.240454545,-0.117181818,0.228,0.164909091,0.880261149,1.062630638,2.313349858,1.171859377,1.975767773
